placeUrl,title,rating,reviewCount,pricing,category,attributes,address,plusCode,website,phoneNumber,wednesday,thursday,friday,saturday,sunday,monday,tuesday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Tacos+Tierra+caliente+Restaurant/data=!4m7!3m6!1s0x886b59078f871e77:0x30bf4af27413e4e3!8m2!3d39.7543808!4d-86.2445342!16s%2Fg%2F11n671fjj8!19sChIJdx6HjwdZa4gR4-QTdPJKvzA,Tacos Tierra caliente Restaurant,4.8,118,,Mexican restaurant,· Dine-in · Takeout,"5035 W Washington St, Indianapolis, IN 46241","QQ34+Q5 Indianapolis, Indiana",http://tacostierracaliente.com/?utm_source=gmb&utm_medium=referral,(317) 515-8493,11 AM–12 AM,11 AM–12 AM,11 AM–12:59 AM,11 AM–12:59 AM,Closed,11 AM–12 AM,11 AM–11 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipNnC92jNR2fKfrSnwAWOt_-gG1lWzpmi2lcQS87=w441-h240-k-no,true,39.75443750000001,-86.2445625,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:45:57.806Z,Identifies as women-owned,
https://www.google.com/maps/place/Emergency+Taco+Truck/data=!4m7!3m6!1s0x886b4f1ac4a5fc79:0x53172de4c2587761!8m2!3d39.827233!4d-86.04525!16s%2Fg%2F11g4jdbgkm!19sChIJefylxBpPa4gRYXdYwuQtF1M,Emergency Taco Truck,4.7,104,,Mexican restaurant,· Curbside pickup · No-contact delivery,"7001 Pendleton Pike, Indianapolis, IN 46226","RXG3+VW Indianapolis, Indiana",,(317) 287-9852,3–10 PM,3–10 PM,3 PM–12 AM,3 PM–12 AM,Closed,Closed,3–10 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipMHEEmtOESi4ttgpKD5b0ftPmPE1X6FBHjJ_10g=w408-h544-k-no,true,39.82718750000002,-86.0451875,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:01.755Z,,
https://www.google.com/maps/place/Super+Tacos+food+truck/data=!4m7!3m6!1s0x886b4f95bd8d5203:0xb13bcdcae0987cd!8m2!3d39.7725451!4d-86.04035!16s%2Fg%2F11k3vs2x4q!19sChIJA1KNvZVPa4gRzYcJrty8Ews,Super Tacos food truck,4.6,17,,Taco restaurant,· Dine-in · Takeout,"7202 E Washington St, Indianapolis, IN 46219","QXF5+2V Indianapolis, Indiana",,(317) 490-2417,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Oku5qlLJCEQM7jBsr17mlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.059893&pitch=0&thumbfov=100,false,39.77256250000001,-86.0403125,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:05.689Z,,
https://www.google.com/maps/place/Fast-Taco%27s/data=!4m7!3m6!1s0x886b5444b5dd5c7f:0x93a1241a3eb6c68d!8m2!3d39.8675098!4d-86.2019607!16s%2Fg%2F11ddxfd1tz!19sChIJf1zdtURUa4gRjca2PhokoZM,Fast-Taco's,4.4,191,,Fast food restaurant,· Dine-in · Takeout · Delivery,"6154 Michigan Rd, Indianapolis, IN 46228","VQ9X+26 Indianapolis, Indiana",,(317) 701-8182,7 PM–1 AM,7 PM–1 AM,7 PM–1 AM,7 PM–3 AM,7 PM–12 AM,7 PM–1 AM,7 PM–1 AM,Open now,https://lh5.googleusercontent.com/p/AF1QipPUQymYavAP4JM49uGBfpzVVeXjh1iore_Dpgtl=w408-h272-k-no,false,39.867562500000005,-86.2019375,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:09.942Z,,
https://www.google.com/maps/place/Juannita%27s+Mexican+Food+Truck/data=!4m7!3m6!1s0x886b4f0edbaba28d:0xe7b5adc2b4f2d599!8m2!3d39.7966114!4d-86.0464476!16s%2Fg%2F11jt8dn7gr!19sChIJjaKr2w5Pa4gRmdXytMKttec,Juannita's Mexican Food Truck,3.0,2,,Taco restaurant,· Dine-in · Curbside pickup · No-contact delivery,"6996 East 21st St, Indianapolis, IN 46219","QXW3+JC Indianapolis, Indiana",http://juannitas.com/,(317) 559-2677,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipM3x5_Y6Ot7uRmDobLteLAKPzBod7j40F_ViEkm=w408-h272-k-no,true,39.79656249999998,-86.0464375,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:14.313Z,,
https://www.google.com/maps/place/Restaurante+Oaxaca/data=!4m7!3m6!1s0x886b576eea8f7777:0x223d96a249158ed0!8m2!3d39.8236215!4d-86.2466267!16s%2Fg%2F11h_12zj5k!19sChIJd3eP6m5Xa4gR0I4VSaKWPSI,Restaurante Oaxaca,4.5,142,,Mexican restaurant,· Dine-in · Drive-through · Delivery,"5101 W 38th St, Indianapolis, IN 46224","RQF3+C8 Indianapolis, Indiana",,(317) 490-2429,6 PM–2 AM,6 PM–2 AM,4 PM–4 AM,4 PM–4 AM,Closed,6 PM–2 AM,6 PM–2 AM,Open now,https://lh5.googleusercontent.com/p/AF1QipO01PKI8tDJUOA5ugMK2OxfbhcgkzGNSAu18fRQ=w408-h544-k-no,true,39.82356250000002,-86.24668750000001,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:18.125Z,,
https://www.google.com/maps/place/Talkin+Turkey+Real+Cajun+Food+Truck+%26+Catering/data=!4m7!3m6!1s0x886b535c96f6209d:0x38419672e063b6e2!8m2!3d39.8391965!4d-86.1506722!16s%2Fg%2F11gsn5_npz!19sChIJnSD2llxTa4gR4rZj4HKWQTg,Talkin Turkey Real Cajun Food Truck & Catering,,,,Mobile caterer,,"Commercial Kitchen, 4550 Central Ave, Indianapolis, IN 46205","RRQX+MP Indianapolis, Indiana",,(317) 809-3427,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOQZqbK5SvVtdtOe-cNcWWidDKEb6ZOHVBeHIy2=w408-h272-k-no,true,39.839187499999994,-86.1506875,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:22.388Z,,
https://www.google.com/maps/place/ClusterTruck+-+Broad+Ripple/data=!4m7!3m6!1s0x886b538da784b4e5:0xa845ca9abd40f8d3!8m2!3d39.8683662!4d-86.1257019!16s%2Fg%2F11k8x0cknz!19sChIJ5bSEp41Ta4gR0_hAvZrKRag,ClusterTruck - Broad Ripple,4.9,350,,Delivery Restaurant,· Takeout · Delivery · Dine-in,"2101 E 62nd St, Indianapolis, IN 46220","VV9F+8P Indianapolis, Indiana",http://clustertruck.com/,(317) 751-9543,10 AM–10 PM,10 AM–10 PM,10 AM–11 PM,10 AM–11 PM,10 AM–9 PM,10 AM–10 PM,10 AM–10 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipNFOk7SHkFAgQKj2pXcZp-sYkLKYVURrTcqxYzG=w408-h271-k-no,true,39.868312500000016,-86.12568750000001,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:26.602Z,,
https://www.google.com/maps/place/Taqueria+Mi+Costa/data=!4m7!3m6!1s0x886b5768b94a60a7:0xa7452cd4fd47fb03!8m2!3d39.767548!4d-86.1866145!16s%2Fg%2F11g6xhd3bs!19sChIJp2BKuWhXa4gRA_tH_dQsRac,Taqueria Mi Costa,4.3,201,,Taco restaurant,· Dine-in · Takeout · Delivery,"1430 W Washington St, Indianapolis, IN 46222","QR97+29 Indianapolis, Indiana",https://taqueria-mi-costa.business.site/,(317) 937-5828,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,12–11 PM,Closed,11 AM–11 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipOPXSSPye8wYxFMB37QhnijKLsVDYFf3YqDy64G=w408-h306-k-no,true,39.76756250000001,-86.18656250000001,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:30.434Z,,
https://www.google.com/maps/place/Paco%27s+Taqueria+-+Food+Truck/data=!4m7!3m6!1s0x8814ab0ea465f3e1:0xa3b80563c074e00d!8m2!3d39.9054765!4d-86.0490862!16s%2Fg%2F11tc8ltr9j!19sChIJ4fNlpA6rFIgRDeB0wGMFuKM,Paco's Taqueria - Food Truck,3.4,25,$,Taco restaurant,· Dine-in · Curbside pickup · Delivery,"6816 E 82nd St, Indianapolis, IN 46250","WX42+59 Indianapolis, Indiana",http://www.pacostaquerias.com/,(317) 459-8116,10 AM–10 PM,10 AM–10 PM,10 AM–10 PM,10 AM–10 PM,10 AM–10 PM,10 AM–10 PM,10 AM–10 PM,Open now,https://lh3.googleusercontent.com/gps-proxy/AFm_dcTHpKD8wt5iV8qtBsXXVcffnWwtr0PTxF0DQUIXyExhCLVZnfN5Ryvt7v0Bu2PkaqOeXCXU1ByVk90IcDaWTEgNOMPa6n1YRdX4DYM93N3kzLjIiMgTLDAE_J2YB5aaq6-Yitz_H_03DcYiInAeL31w3RIpksAJ210PhOVg4OrxliFYB81ewejg=w426-h240-k-no,true,39.90543749999999,-86.0490625,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:34.766Z,Identifies as women-owned,
https://www.google.com/maps/place/Antojitos+Rojas+Y+mas/data=!4m7!3m6!1s0x886b4f570c7c77bf:0x65c005a41504e06b!8m2!3d39.8259918!4d-86.064185!16s%2Fg%2F11snq04cpl!19sChIJv3d8DFdPa4gRa-AEFaQFwGU,Antojitos Rojas Y mas,4.8,6,,Mexican restaurant,· Dine-in · Takeout · Delivery,"6006 E 38th St, Indianapolis, IN 46226","RWGP+98 Indianapolis, Indiana",,(317) 797-3207,4–11:30 PM,4–11:30 PM,4 PM–1:30 AM,4 PM–1:30 AM,4–10:30 PM,Closed,4–11:30 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipPuazloj4Ivl71lRcwOySt_z45W4Brx5_sAucE5=w408-h544-k-no,true,39.82593750000002,-86.0641875,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:39.348Z,,
https://www.google.com/maps/place/Quick+bite/data=!4m7!3m6!1s0x886ca938566662dd:0xe31f9445558e3f66!8m2!3d39.8239402!4d-86.2697451!16s%2Fg%2F11tdsv3dqg!19sChIJ3WJmVjipbIgRZj-OVUWUH-M,Quick bite,4.4,20,$,Fast food restaurant,· Dine-in · Curbside pickup · No-contact delivery,"3801 N High School Rd, Indianapolis, IN 46254","RPFJ+H4 Indianapolis, Indiana",,(574) 440-3804,6 PM–3 AM,6 PM–3 AM,6 PM–3 AM,6 PM–3 AM,6 PM–3 AM,6 PM–3 AM,6 PM–3 AM,Open now,https://lh5.googleusercontent.com/p/AF1QipOKXrB6628qE6cVq79wi9-YG9EnTihfop_C1rQG=w408-h544-k-no,true,39.823937500000014,-86.2696875,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:43.197Z,,
https://www.google.com/maps/place/Super+Tacos/data=!4m7!3m6!1s0x886ca7c1a50835ab:0x6fa21b8d463f6027!8m2!3d39.7505398!4d-86.2569502!16s%2Fg%2F11t176xkq_!19sChIJqzUIpcGnbIgRJ2A_Ro0bom8,Super Tacos,4.1,15,,Mexican restaurant,· Dine-in · Takeout,"5653 W Washington St, Indianapolis, IN 46241","QP2V+66 Indianapolis, Indiana",,(317) 656-9922,5–9 PM,5–9 PM,5–9 PM,Closed,Closed,5–9 PM,5–9 PM,Closing soon,https://lh5.googleusercontent.com/p/AF1QipPgm8zLjucR8dOK8xl23Qbros3eHkheBIN4gC_O=w408-h306-k-no,true,39.75056249999999,-86.25693749999999,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:47.467Z,,
https://www.google.com/maps/place/Dogs+to+Go+by+Uncle+Zo/data=!4m7!3m6!1s0x886b5731850888d9:0xb939a2bf075f5fe8!8m2!3d39.7805216!4d-86.2160182!16s%2Fg%2F11hm3bwsbv!19sChIJ2YgIhTFXa4gR6F9fB7-iObk,Dogs to Go by Uncle Zo,4.5,4,,Restaurant,· Takeout · Delivery,"3376 W 10th St and, N Tibbs Ave, Indianapolis, IN 46222","QQJM+6H Indianapolis, Indiana",https://www.facebook.com/pages/category/Hot-Dog-Joint/Dogs-to-go-by-uncle-zo-891773400966722/,(317) 363-2456,10 AM–5 PM,10 AM–5 PM,10 AM–5 PM,10 AM–5 PM,Closed,Closed,10 AM–5 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPitrV6PccTwYECvNBi2w8WzzIsRwMAOTGWh6i2=w408-h816-k-no,true,39.78056249999999,-86.2160625,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:51.488Z,,
https://www.google.com/maps/place/The+Grub+House/data=!4m7!3m6!1s0x886b50e2ab609399:0xe5aaa36b0a4ee38c!8m2!3d39.7937191!4d-86.1445346!16s%2Fg%2F11b5pk3nyt!19sChIJmZNgq-JQa4gRjONOCmujquU,The Grub House,4.1,447,$,Breakfast restaurant,· Dine-in · Curbside pickup · No-contact delivery,"1953 N College Ave, Indianapolis, IN 46202","QVV4+F5 Indianapolis, Indiana",http://grubhouseindy.com/,(317) 974-9089,8 AM–6 PM,8 AM–6 PM,8 AM–6 PM,8 AM–6 PM,Closed,Closed,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipOvEnNvw1ZI62Wk4yQ3smOndlIPXOHMOA3Yx6PL=w408-h363-k-no,true,39.79368749999999,-86.1445625,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:55.308Z,,
https://www.google.com/maps/place/Pi+Indy/data=!4m7!3m6!1s0x886b517a4ded645d:0x9a5380ae76404a2f!8m2!3d39.7837157!4d-86.1337616!16s%2Fg%2F11sk7y29mp!19sChIJXWTtTXpRa4gRL0pAdq6AU5o,Pi Indy,5.0,1,,Pizza Takeout,,"1125 E Brookside Ave, Indianapolis, IN 46202","QVM8+FF Indianapolis, Indiana",http://eatbetterpizza.com/,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNIGgK7mJzFow-stWnUNLRGh92O0fcAcbSWPzi4=w408-h544-k-no,false,39.78375,-86.13375,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:46:59.308Z,,
https://www.google.com/maps/place/Taqueria+El+Taco+Loco/data=!4m7!3m6!1s0x886b576fff8a9bd7:0x29c961d16fc451c0!8m2!3d39.7652112!4d-86.2055986!16s%2Fg%2F11clzgh2b6!19sChIJ15uK_29Xa4gRwFHEb9FhySk,Taqueria El Taco Loco,4.4,360,,Mexican restaurant,· Dine-in · Takeout · Delivery,"2705 W Washington St, Indianapolis, IN 46222","QQ8V+3Q Indianapolis, Indiana",http://www.facebook.com/El-Volkan-Mexican-Restaurant-346354408845765/,(317) 910-5930,5–10:55 PM,11 AM–10:55 PM,11 AM–11:50 PM,11 AM–11:50 PM,5–10:55 PM,5–10:55 PM,5–10:55 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipPUVP90vHi-D7O898zWuIocHwxhJGzxF0GHbwvN=w408-h306-k-no,true,39.76518749999998,-86.2055625,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:03.899Z,,
https://www.google.com/maps/place/Taste+of+Liberia+Foodtruck/data=!4m7!3m6!1s0x886b55b06d1af941:0xba727d54abbd7743!8m2!3d39.8859283!4d-86.2106719!16s%2Fg%2F11t69v_t9h!19sChIJQfkabbBVa4gRQ3e9q1R9cro,Taste of Liberia Foodtruck,5.0,1,,Food court,· Takeout · Delivery,"Indianapolis, IN 46268","VQPQ+9P Indianapolis, Indiana",,(317) 620-5714,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPfscMaIvSKLITdVscnq2kaQYxBnL45OjsZ6Q4r=w408-h306-k-no,false,39.8859375,-86.2106875,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:07.888Z,,
https://www.google.com/maps/place/Huge+Impact+Restaurant/data=!4m7!3m6!1s0x886b561a5fe09c29:0xa651e3f969433f22!8m2!3d39.8256814!4d-86.247654!16s%2Fg%2F11hd7f94yd!19sChIJKZzgXxpWa4gRIj9DafnjUaY,Huge Impact Restaurant,3.9,267,,Restaurant,· Dine-in · Takeout · Delivery,"5110 W 38th St, Indianapolis, IN 46254","RQG2+7W Indianapolis, Indiana",https://hugeimpactllc.weebly.com/,(317) 975-0037,12–8 PM,12–9 PM,12–9 PM,12–9 PM,2–6 PM,12–9 PM,12–9 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMla6F7G--ZBNR3HTPk6Moy8KlJJvAoi2CI2A-a=w493-h240-k-no,true,39.82568750000003,-86.2476875,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:12.215Z,,
https://www.google.com/maps/place/Tacos+y+tortas+arroyo/data=!4m7!3m6!1s0x886b591c7c3204e1:0x4e59b2658e23957c!8m2!3d39.7512443!4d-86.1975392!16s%2Fg%2F11srb4cxkz!19sChIJ4QQyfBxZa4gRfJUjjmWyWU4,Tacos y tortas arroyo,5.0,4,,Taco restaurant,· Dine-in · Takeout,"2120 W Morris St, Indianapolis, IN 46221","QR22+FX Indianapolis, Indiana",http://ordertacosytortasarroyo.com/,(317) 999-3333,6–11:40 PM,6 PM–12 AM,6 PM–12 AM,6 PM–12 AM,6–11 PM,Closed,6–11:40 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipN7O-tjEM0b2tsD7sf6eoyt3Pn1xxfDtQfyUPeF=w408-h544-k-no,true,39.7511875,-86.1975625,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:16.073Z,,
https://www.google.com/maps/place/The+Latin+Flavor+-+Food+Truck/data=!4m7!3m6!1s0x886b491ed9d86bd5:0x17d4a75a53a48fa0!8m2!3d39.8263944!4d-86.0068405!16s%2Fg%2F11j5kj2szl!19sChIJ1WvY2R5Ja4gRoI-kU1qn1Bc,The Latin Flavor - Food Truck,4.1,47,$,Mexican restaurant,· Dine-in · Curbside pickup · No-contact delivery,"9130 E 38th St, Indianapolis, IN 46235","RXGV+H7 Indianapolis, Indiana",http://thelatinflavorindy.com/?utm_source=gmb&utm_medium=referral,(317) 895-9259,11 AM–10 PM,11 AM–11 PM,11 AM–11 PM,11 AM–11 PM,11 AM–10 PM,11 AM–10 PM,11 AM–10 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipP6qTNGyNpOA7tEdeG_mIDAEKD6HNs6u2xO1HI=w408-h544-k-no,true,39.82643750000001,-86.0068125,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:20.210Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Fiesta+Tacos+Food+Truck/data=!4m7!3m6!1s0x886caf3a5c8f5b33:0x8c3ffd75fe874e4!8m2!3d39.8315606!4d-86.3676515!16s%2Fg%2F11ssmsy3tl!19sChIJM1uPXDqvbIgR5HToX9f_wwg,Fiesta Tacos Food Truck,5.0,2,,Mexican restaurant,· Dine-in · Takeout · Delivery,"1565 E Main St, Brownsburg, IN 46112","RJJJ+JW Brownsburg, Indiana",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pK1J__mIc-cKTTJXPIe53A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.98682&pitch=0&thumbfov=100,false,39.831562500000004,-86.3676875,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:24.700Z,,
https://www.google.com/maps/place/Taqueria+La+Autentica+Food+truck/data=!4m7!3m6!1s0x886b4f281ef3afd5:0xd5024bd961fdb159!8m2!3d39.8029754!4d-86.0136536!16s%2Fg%2F11khkqdp_8!19sChIJ1a_zHihPa4gRWbH9YdlLAtU,Taqueria La Autentica Food truck,3.0,2,$,Takeout Restaurant,· Drive-through · Dine-in,"8801 E 25th St, Indianapolis, IN 46219","RX3P+5G Indianapolis, Indiana",,(317) 453-5449,12–10 PM,12–10:30 PM,12–11 PM,6–11 PM,Closed,12–10 PM,12–10 PM,Open now,https://lh3.googleusercontent.com/gps-proxy/AFm_dcR--PXLDQQYtYhBtLaUbbQIgVNM5RoW4rXpypMSbZQKYg2qePUChQtr3lZ20HSwxcy52kDMEtupgh-piz-BJ7ZIhT2s2cOqea9xWU9gRteFknGwC0w7bOyjyd9L04BvGk4mAiK8FiQQMJKWqfypWgR1Xklu9nnCB23CuCaiQ5P2kjA1GRf2TzH_bQ=w426-h240-k-no,false,39.8029375,-86.0136875,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:28.580Z,Identifies as Latino-owned,
https://www.google.com/maps/place/Garcias+Tacos/data=!4m7!3m6!1s0x886b59388c36402f:0x156a3608608cb45a!8m2!3d39.7529792!4d-86.2487564!16s%2Fg%2F11fj5kgmlg!19sChIJL0A2jDhZa4gRWrSMYAg2ahU,Garcias Tacos,4.3,29,,Taco restaurant,· Dine-in · Takeout · Delivery,"46241, Indianapolis, IN 46241","QQ32+5F Indianapolis, Indiana",https://www.facebook.com/Garcias-Tacos-2018474271754308/,(317) 628-9778,7–11 PM,7–11 PM,7 PM–12 AM,7 PM–12 AM,7 PM–12 AM,Closed,Closed,Open now,https://lh5.googleusercontent.com/p/AF1QipOGDo597H2NBZDDsb2voJk1wedgLCxwsq27Mvqj=w408-h544-k-no,true,39.75293749999999,-86.2488125,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:32.375Z,,
https://www.google.com/maps/place/T+Street+Eatz/data=!4m7!3m6!1s0x886b51a3d6bb5e15:0x6c9ebda10215800c!8m2!3d39.7686835!4d-86.153515!16s%2Fg%2F11qq392yvd!19sChIJFV671qNRa4gRDIAVAqG9nmw,T Street Eatz,4.7,34,$,Restaurant,· Dine-in · Curbside pickup · No-contact delivery,"City Market, 222 E Market St, Indianapolis, IN 46204","QR9W+FH Indianapolis, Indiana",http://www.tstreeteatzindy.com/,(317) 800-4436,11:30 AM–8 PM,11:30 AM–4 PM,11:30 AM–4 PM,11:30 AM–4 PM,Closed,11:30 AM–4 PM,11:30 AM–4 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipOQU_fUSMCjzia78JfFdqa7sJraeVg3-JVy_xbm=w513-h240-k-no,true,39.76868750000001,-86.1535625,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:36.853Z,LGBTQ+ friendly,true
https://www.google.com/maps/place/Byrne%27s+Grilled+Pizza/data=!4m7!3m6!1s0x886b53c1e9a2e269:0x67c589884e0128cc!8m2!3d39.8545589!4d-86.1592491!16s%2Fg%2F11b6cn5gb1!19sChIJaeKi6cFTa4gRzCgBToiJxWc,Byrne's Grilled Pizza,4.3,331,$$,Pizza restaurant,· Dine-in · Curbside pickup · Delivery,"5615 N Illinois St, Indianapolis, IN 46208","VR3R+R8 Indianapolis, Indiana",https://byrnespizza.com/,(317) 737-2056,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMMRGmfAjiRrLpvlNWbUjRu0-V6yaeJAVoEs69u=w408-h240-k-no-pi-20-ya334.57913-ro-0-fo100,true,39.8545625,-86.1591875,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:40.549Z,LGBTQ+ friendly,
https://www.google.com/maps/place/El+Venezolano+Food+Truck/data=!4m7!3m6!1s0x8814b3dd2c0eb583:0xdf8ff2f958b9791b!8m2!3d39.9278825!4d-86.0658242!16s%2Fg%2F11qq_qv0ps!19sChIJg7UOLN2zFIgRG3m5WPnyj98,El Venezolano Food Truck,3.7,3,,Venezuelan restaurant,· Dine-in · Takeout · Delivery,"9642 Allisonville Rd Suite B, Indianapolis, IN 46250","WWHM+5M Indianapolis, Indiana",,(317) 288-0844,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPGTOcCPPBKzdhsD2fnS4B-zbskQ2FXaPte8Kw4=w408-h544-k-no,true,39.9279375,-86.06581249999999,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:44.477Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Gaucho%27s+Fire+Express/data=!4m7!3m6!1s0x886b5179d2faa2b5:0xb149e69974db631!8m2!3d39.7802574!4d-86.1436438!16s%2Fg%2F11p106h6h0!19sChIJtaL60nlRa4gRMbZNl2meFAs,Gaucho's Fire Express,4.7,43,$,Fast food restaurant,· Dine-in · Takeout · No-contact delivery,"906 Carrollton Ave Suite 320, Indianapolis, IN 46202","QVJ4+4G Indianapolis, Indiana",https://www.express.gauchosfire.com/,(317) 319-8625,10 AM–9 PM,10 AM–9 PM,10 AM–10 PM,10 AM–10 PM,10 AM–9 PM,10 AM–9 PM,10 AM–9 PM,Closing soon,https://lh5.googleusercontent.com/p/AF1QipNgebpN-oDCMuz7TlLiRp457IH59sv0uhDIUQHz=w408-h544-k-no,true,39.780312499999994,-86.14368750000001,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:49.291Z,,
https://www.google.com/maps/place/Indy%27s+Kitchen/data=!4m7!3m6!1s0x886b511a284bd35d:0x9e88f71b3c37f5fd!8m2!3d39.8026631!4d-86.1499074!16s%2Fg%2F1thqblqg!19sChIJXdNLKBpRa4gR_fU3PBv3iJ4,Indy's Kitchen,4.4,34,$,Restaurant,· Dine-in · Takeout · Delivery,"2442 Central Ave, Indianapolis, IN 46205","RV32+32 Indianapolis, Indiana",http://www.indyskitchen.com/,(317) 426-2996,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipOmKLRRXeg78hYsjNV5QLKpfBoWeo3ReNLSNZ9o=w426-h240-k-no,true,39.802687500000005,-86.14993750000001,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:53.299Z,,
https://www.google.com/maps/place/Pork-N-Pistons/data=!4m7!3m6!1s0x886b45ca641a4b31:0x891f1698d5aac7de!8m2!3d39.7499031!4d-86.0920078!16s%2Fg%2F11q2znmcs1!19sChIJMUsaZMpFa4gR3seq1ZgWH4k,Pork-N-Pistons,4.2,13,,Barbecue restaurant,· Dine-in · Takeout,"4500 Southeastern Ave, Indianapolis, IN 46203","PWX5+X5 Indianapolis, Indiana",https://www.porknpistons.com/,(317) 362-8327,9 AM–5:30 PM,9 AM–5:30 PM,Closed,Closed,Closed,9 AM–5:30 PM,9 AM–5:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNN9Oh8cZ50vf28pcDWWo2ne2fCyC9tGtI2on3d=w408-h306-k-no,true,39.7499375,-86.0920625,"https://www.google.com/maps/search/food+truck/@39.8279126,-86.1981034,12.24z?entry=ttu",2023-10-12T00:47:57.248Z,,
